house,mp_key,allocated_amount,state,constituency,elected_nominated
Rajya Sabha,RS_ASHOK_KUMAR_MITTAL,222487632.14,Punjab,,Elected MP
Rajya Sabha,RS_BHIM_SINGH,186200000.0,Bihar,,Elected MP
Rajya Sabha,RS_DHARMASTHALA_VEERENDRA_HEGGADE,196063957.11,Karnataka,,Nominated MP
Rajya Sabha,RS_DHARMSHILA_GUPTA,186200000.0,Bihar,,Elected MP
Rajya Sabha,RS_DINESH_SHARMA,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_FAIYAZ_AHMAD,235263957.11,Bihar,,Elected MP
Rajya Sabha,RS_JOHN_BRITTAS,245063957.11,Kerala,,Elected MP
Rajya Sabha,RS_JYOTI_NAGNATH_WAGHMARE,49000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_K_LAXMAN,197637007.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_KALPANA_SAINI,200830405.8,Uttarakhand,,Elected MP
Rajya Sabha,RS_KAVITA_PATIDAR,197118521.35000002,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_L_MURUGAN,147000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_LAXMIKANT_BAJPAYEE,196000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_M_DHANAPAL,89248285.42,Tamil Nadu,,Elected MP
Rajya Sabha,RS_M_THAMBI_DURAI,49356476.5,Tamil Nadu,,Elected MP
Rajya Sabha,RS_MEDHA_VISHRAM_KULKARNI,147000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_MEENAKSHI_JAIN,73500000.0,Delhi,,Nominated MP
Rajya Sabha,RS_MUKESHBHAI_J_RATHWA,49000000.0,Gujarat,,Elected MP
Rajya Sabha,RS_PARMAR_JASHVANTSINH_SALAMSINH,147000000.0,Gujarat,,Elected MP
Rajya Sabha,RS_RADHA_MOHAN_DAS_AGRAWAL,203626524.67000002,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_SANDEEP_KUMAR_PATHAK,232203454.24,Punjab,,Elected MP
Rajya Sabha,RS_SANGEETA_BALWANT,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_SANTRUPT_MISRA,49000000.0,Odisha,,Elected MP
Rajya Sabha,RS_SARFRAZ_AHMAD,178564551.09,Jharkhand,,Elected MP
Rajya Sabha,RS_SASMIT_PATRA,196063957.11,Odisha,,Elected MP
Rajya Sabha,RS_SATISH_POONIA,49000000.0,Rajasthan,,Elected MP
Rajya Sabha,RS_SIKANDER_KUMAR,207863957.11,Himachal Pradesh,,Elected MP
Rajya Sabha,RS_SUDHANSHU_TRIVEDI,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_SYED_NASEER_HUSSAIN,147000000.0,Karnataka,,Elected MP
Rajya Sabha,RS_V_SIVADASAN,276720323.27,Kerala,,Elected MP
Rajya Sabha,RS_VIKRAMJIT_SINGH_SAHNEY,198656208.57000002,Punjab,,Elected MP
Rajya Sabha,RS_MS_DOLA_SEN,171500000.0,West Bengal,,Elected MP
Rajya Sabha,RS_MS_SWATI_MALIWAL,147000000.0,Delhi,,Elected MP
Rajya Sabha,RS_MANOJ_KUMAR_JHA,191620112.11,Bihar,,Elected MP
Rajya Sabha,RS_RAM_GOPAL_YADAV,221271395.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_A_A_RAHIM,220563957.11,Kerala,,Elected MP
Rajya Sabha,RS_ABDUL_WAHAB,310898953.29,Kerala,,Elected MP
Rajya Sabha,RS_ADITYA_PRASAD,227628508.2,Jharkhand,,Elected MP
Rajya Sabha,RS_AJAY_MAKAN,147000000.0,Karnataka,,Elected MP
Rajya Sabha,RS_AKHILESH_PRASAD_SINGH,186200000.0,Bihar,,Elected MP
Rajya Sabha,RS_AMAR_PAL_MAURYA,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_ANIL_KUMAR_YADAV_MANDADI,147000000.0,Telangana,,Elected MP
Rajya Sabha,RS_ANURAG_SHARMA,49000000.0,Himachal Pradesh,,Elected MP
Rajya Sabha,RS_ARUN_SINGH,223492764.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_ASHOK_SINGH,147000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_ASHOKRAO_SHANKARRAO_CHAVAN,147000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_ASHWINI_VAISHNAW,265563957.11,Odisha,,Elected MP
Rajya Sabha,RS_B_PARTHASARADHI_REDDY,244365104.0,Telangana,,Elected MP
Rajya Sabha,RS_B_L_VERMA,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_BABUBHAI_JESANGBHAI_DESAI,171500000.0,Gujarat,,Elected MP
Rajya Sabha,RS_BABURAM_NISHAD,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_BAIDYANATH_RAM,49000000.0,Jharkhand,,Elected MP
Rajya Sabha,RS_BALYOGI_UMESHNATH,147000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_BANSHILAL_GURJAR,147000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_BHASHYAM_RAMA_KRISHNA,49000000.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_BIRENDRA_PRASAD_BAISHYA,98000000.0,Assam,,Elected MP
Rajya Sabha,RS_BRIJ_LAL,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_C_SADANANDAN_MASTER,73500000.0,Kerala,,Nominated MP
Rajya Sabha,RS_CHANDRAKANT_DAMODAR_HANDORE,147000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_CHOWDRY_MOHAMMAD_RAMZAN,73500000.0,Jammu And Kashmir,,Elected MP
Rajya Sabha,RS_CHRISTOPHER_MANICKAM,49356476.5,Tamil Nadu,,Elected MP
Rajya Sabha,RS_CHUNNILAL_GARASIYA,147000000.0,Rajasthan,,Elected MP
Rajya Sabha,RS_CONSTANDINE_RAVINDRAN,49356476.5,Tamil Nadu,,Elected MP
Rajya Sabha,RS_DAMODAR_RAO_DIVAKONDA,239919406.11,Telangana,,Elected MP
Rajya Sabha,RS_DEBASHISH_SAMANTARAY,23800006.0,Odisha,,Elected MP
Rajya Sabha,RS_DEREK_O_BRIEN,171500000.0,West Bengal,,Elected MP
Rajya Sabha,RS_DEVENDRA_PRATAP_SINGH,170837637.76,Chhattisgarh,,Elected MP
Rajya Sabha,RS_DHANANJAY_BHIMRAO_MAHADIK,220383643.11,Maharashtra,,Elected MP
Rajya Sabha,RS_DILIP_KUMAR_RAY,49000000.0,Odisha,,Elected MP
Rajya Sabha,RS_DORJEE_TSHERING_LEPCHA,150170726.11,Sikkim,,Elected MP
Rajya Sabha,RS_G_C_CHANDRASHEKHAR,147000000.0,Karnataka,,Elected MP
Rajya Sabha,RS_GHANSHYAM_TIWARI,196063957.11,Rajasthan,,Elected MP
Rajya Sabha,RS_GOLLA_BABURAO,147000000.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_GOVINDBHAI_LALJIBHAI_DHOLAKIA,147000000.0,Gujarat,,Elected MP
Rajya Sabha,RS_GULAM_ALI,196063957.11,Jammu And Kashmir,,Nominated MP
Rajya Sabha,RS_GURWINDER_SINGH_OBEROI,73500000.0,Jammu And Kashmir,,Elected MP
Rajya Sabha,RS_HARBHAJAN_SINGH,220984094.27,Punjab,,Elected MP
Rajya Sabha,RS_HARDEEP_SINGH_PURI,226801049.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_HARIS_BEERAN,122500000.0,Kerala,,Elected MP
Rajya Sabha,RS_HARSH_MAHAJAN,147000000.0,Himachal Pradesh,,Elected MP
Rajya Sabha,RS_HARSH_VARDHAN_SHRINGLA,73500000.0,West Bengal,,Nominated MP
Rajya Sabha,RS_I_S_INBADURAI,89248285.42,Tamil Nadu,,Elected MP
Rajya Sabha,RS_ILAIYARAAJA,220563957.11,Tamil Nadu,,Nominated MP
Rajya Sabha,RS_IMRAN_PRATAPGARHI,196000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_JAGAT_PRAKASH_NADDA,147000000.0,Gujarat,,Elected MP
Rajya Sabha,RS_JAGGESH,196063957.11,Karnataka,,Elected MP
Rajya Sabha,RS_JAIRAM_RAMESH,220563957.11,Karnataka,,Elected MP
Rajya Sabha,RS_JAMES_PANGSANG_KONGKAL_SANGMA,49000000.0,Meghalaya,,Elected MP
Rajya Sabha,RS_JAVED_ALI_KHAN,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_JAYANT_CHAUDHARY,214074707.67000002,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_JOGEN_MOHAN,49000000.0,Assam,,Elected MP
Rajya Sabha,RS_JOSE_K_MANI,122500000.0,Kerala,,Elected MP
Rajya Sabha,RS_K_R_N_RAJESHKUMAR,238513975.53,Tamil Nadu,,Elected MP
Rajya Sabha,RS_KAMAL_HAASAN,89248285.42,Tamil Nadu,,Elected MP
Rajya Sabha,RS_KANAD_PURKAYASTHA,98000000.0,Assam,,Elected MP
Rajya Sabha,RS_KAPIL_SIBAL,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_KARAMVIR_SINGH_SINGH_BOUDH,49000000.0,Haryana,,Elected MP
Rajya Sabha,RS_KARTIKEYA_SHARMA,196000000.0,Haryana,,Elected MP
Rajya Sabha,RS_KESRIDEVSINH_JHALA,171500000.0,Gujarat,,Elected MP
Rajya Sabha,RS_KHIANGTE_LALTLUANGKIMA,24500000.0,Mizoram,,Elected MP
Rajya Sabha,RS_KHIRU_MAHTO,235770091.81,Bihar,,Elected MP
Rajya Sabha,RS_L_K_SUDHISH,49356476.5,Tamil Nadu,,Elected MP
Rajya Sabha,RS_LAHAR_SINGH_SIROYA,206278088.11,Karnataka,,Elected MP
Rajya Sabha,RS_LINGAMANENI_RAMESH,49000000.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_M_NAGARAJA,49000000.0,Karnataka,,Elected MP
Rajya Sabha,RS_MADAN_RATHORE,147000000.0,Rajasthan,,Elected MP
Rajya Sabha,RS_MAHENDRA_BHATT,147000000.0,Uttarakhand,,Elected MP
Rajya Sabha,RS_MAHESH_KEWAT,49000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_MALLIKARJUN_KHARGE,49063957.11,Karnataka,,Elected MP
Rajya Sabha,RS_MANAN_KUMAR_MISHRA,235263957.11,Bihar,,Elected MP
Rajya Sabha,RS_MANAS_RANJAN_MANGARAJ,196063957.11,Odisha,,Elected MP
Rajya Sabha,RS_MANMOHAN_SAMAL,49000000.0,Odisha,,Elected MP
Rajya Sabha,RS_MANSOOR_ALI_KHAN,49000000.0,Karnataka,,Elected MP
Rajya Sabha,RS_MASTHAN_RAO_YADAV_BEEDHA,171296045.11,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_MAYANKKUMAR_NAYAK,147000000.0,Gujarat,,Elected MP
Rajya Sabha,RS_MEDA_RAGHUNADHA_REDDY,147000000.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_MILIND_MURLI_DEORA,147000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_MITHLESH_KUMAR,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_MOHAMMED_NADIMUL_HAQUE,147000000.0,West Bengal,,Elected MP
Rajya Sabha,RS_MUKUL_WASNIK,196063957.11,Rajasthan,,Elected MP
Rajya Sabha,RS_NAGENDRA_RAY,171500000.0,West Bengal,,Elected MP
Rajya Sabha,RS_NARAIN_DASS_GUPTA,160837070.0,Delhi,,Elected MP
Rajya Sabha,RS_NARAYANASA_K_BHANDAGE,147450000.0,Karnataka,,Elected MP
Rajya Sabha,RS_NARESH_BANSAL,222043184.71,Uttarakhand,,Elected MP
Rajya Sabha,RS_NAVEEN_JAIN,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_NEERAJ_DANGI,49000000.0,Rajasthan,,Elected MP
Rajya Sabha,RS_NEERAJ_SHEKHAR,236483662.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_NITIN_LAXMANRAO_JADHAV_PATIL,122500000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_NITIN_NABIN,49000000.0,Bihar,,Elected MP
Rajya Sabha,RS_P_CHIDAMBARAM,236312242.52,Tamil Nadu,,Elected MP
Rajya Sabha,RS_P_P_SUNEER,122500000.0,Kerala,,Elected MP
Rajya Sabha,RS_P_WILSON,89248285.42,Tamil Nadu,,Elected MP
Rajya Sabha,RS_PABITRA_MARGHERITA,220563957.11,Assam,,Elected MP
Rajya Sabha,RS_PAKA_VENKATA_SATYANARAYANA,98000000.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_PARTH_AJIT_PAWAR,49000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_PAWAN_KHERA,49000000.0,Karnataka,,Elected MP
Rajya Sabha,RS_PRADIP_KUMAR_VARMA,178564551.09,Jharkhand,,Elected MP
Rajya Sabha,RS_PRAFUL_PATEL,147000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_PRAKASH_CHIK_BARAIK,49662892.0,West Bengal,,Elected MP
Rajya Sabha,RS_PRAMOD_BORO,49000000.0,Assam,,Elected MP
Rajya Sabha,RS_PRAMOD_TIWARI,196063957.11,Rajasthan,,Elected MP
Rajya Sabha,RS_PRAVEEN_CHAKRAVARTHY,49356476.5,Tamil Nadu,,Elected MP
Rajya Sabha,RS_R_DHARMAR,260812242.52,Tamil Nadu,,Elected MP
Rajya Sabha,RS_R_GIRIRAJAN,236312242.52,Tamil Nadu,,Elected MP
Rajya Sabha,RS_RAGHAV_CHADHA,237229207.25,Punjab,,Elected MP
Rajya Sabha,RS_RAJEEV_KUMAR,49000000.0,West Bengal,,Elected MP
Rajya Sabha,RS_RAJEEV_SHUKLA,271174394.23,Chhattisgarh,,Elected MP
Rajya Sabha,RS_RAJESH_PARMANAND_SHUKLA,49000000.0,Gujarat,,Elected MP
Rajya Sabha,RS_RAJIB_BHATTACHARJEE,122500000.0,Tripura,,Elected MP
Rajya Sabha,RS_RAJINDER_GUPTA,49000000.0,Punjab,,Elected MP
Rajya Sabha,RS_RAJNEESH_KUMAR_AGRAWAL,49000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_RAM_NATH_THAKUR,65673638.730000004,Bihar,,Elected MP
Rajya Sabha,RS_RAMDAS_BANDU_ATHAWALE,49000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_RAMJI,174518577.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_RAMJI_LAL_SUMAN,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_RAMRAO_SAKHARAM_WADKUTE,49000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_RANDEEP_SINGH_SURJEWALA,196063957.11,Rajasthan,,Elected MP
Rajya Sabha,RS_RATANJIT_PRATAP_NARAIN_SINGH,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_RAVI_CHANDRA_VADDIRAJU,152732534.11,Telangana,,Elected MP
Rajya Sabha,RS_RWNGWRA_NARZARY,220563957.11,Assam,,Elected MP
Rajya Sabha,RS_RYAGA_KRISHNAIAH,170413583.79,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_S_NIRANJAN_REDDY,224621383.11,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_S_JAISHANKAR,171500000.0,Gujarat,,Elected MP
Rajya Sabha,RS_S_KALYANASUNDARAM,239763792.52,Tamil Nadu,,Elected MP
Rajya Sabha,RS_S_SELVAGANABATHY,292881856.49,Puducherry,,Elected MP
Rajya Sabha,RS_S_R_SIVALINGAM,89248285.42,Tamil Nadu,,Elected MP
Rajya Sabha,RS_SADANAND_MHALU_SHET_TANAVADE,171500000.0,Goa,,Elected MP
Rajya Sabha,RS_SAJJAD_AHMAD_KICHLOO,73500000.0,Jammu And Kashmir,,Elected MP
Rajya Sabha,RS_SAMIK_BHATTACHARYA,147000000.0,West Bengal,,Elected MP
Rajya Sabha,RS_SAMIRUL_ISLAM,171500000.0,West Bengal,,Elected MP
Rajya Sabha,RS_SANA_SATHISH_BABU,49063978.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_SANDOSH_KUMAR_P,220563957.11,Kerala,,Elected MP
Rajya Sabha,RS_SANJAY_BHATIA,49000000.0,Haryana,,Elected MP
Rajya Sabha,RS_SANJAY_KUMAR_JHA,186200000.0,Bihar,,Elected MP
Rajya Sabha,RS_SANJAY_RAUT,196063957.11,Maharashtra,,Elected MP
Rajya Sabha,RS_SANJAY_SETH,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_SANJAY_SINGH,184466426.11,Delhi,,Elected MP
Rajya Sabha,RS_SANJAY_YADAV,186200000.0,Bihar,,Elected MP
Rajya Sabha,RS_SANT_BALBIR_SINGH,196359074.44000003,Punjab,,Elected MP
Rajya Sabha,RS_SAT_PAUL_SHARMA,73500000.0,Jammu And Kashmir,,Elected MP
Rajya Sabha,RS_SATISH_CHANDRA_DUBEY,235263957.11,Bihar,,Elected MP
Rajya Sabha,RS_SATNAM_SINGH_SANDHU,147000000.0,Chandigarh,,Nominated MP
Rajya Sabha,RS_SHAMBHU_SHARAN_PATEL,237168443.49,Bihar,,Elected MP
Rajya Sabha,RS_SHIVESH_KUMAR,49000000.0,Bihar,,Elected MP
Rajya Sabha,RS_SUBHASH_BARALA,147000000.0,Haryana,,Elected MP
Rajya Sabha,RS_SUBHASISH_KHUNTIA,147000000.0,Odisha,,Elected MP
Rajya Sabha,RS_SUJEET_KUMAR,49000000.0,Odisha,,Elected MP
Rajya Sabha,RS_SURENDRA_SINGH_NAGAR,220563957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_TAI_TAGAK,49000000.0,Arunachal Pradesh,,Elected MP
Rajya Sabha,RS_TARUN_CHUGH,49000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_TEJVEER_SINGH,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_TERASH_GOWALLA,49000000.0,Assam,,Elected MP
Rajya Sabha,RS_TIRUCHI_SIVA,49356476.5,Tamil Nadu,,Elected MP
Rajya Sabha,RS_UJJWAL_DEORAO_NIKAM,73500000.0,Maharashtra,,Nominated MP
Rajya Sabha,RS_UPENDRA_KUSHWAHA,49000000.0,Bihar,,Elected MP
Rajya Sabha,RS_V_VIJAYENDRA_PRASAD,196063957.11,Andhra Pradesh,,Nominated MP
Rajya Sabha,RS_VIJAY_CHINTAKAYALA,49000000.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_VINOD_SHRIDHAR_TAWDE,49000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_VIVEK_K_TANKHA,220563957.11,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_YERRAM_VENKATA_SUBBA_REDDY,147000000.0,Andhra Pradesh,,Elected MP
Rajya Sabha,RS_ADHIKARIMAYUM_SHARDA_DEVI,49000000.0,Manipur,,Elected MP
Rajya Sabha,RS_DARSHANA_SINGH,196994373.87,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_GEETA_ALIAS_CHANDRAPRABHA,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_JAYA_AMITABH_BACHCHAN,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_JEBI_MATHER_HISHAM,220563957.11,Kerala,,Elected MP
Rajya Sabha,RS_LAXMI_VERMA,49000000.0,Chhattisgarh,,Elected MP
Rajya Sabha,RS_MAHUA_MAJI,232524001.2,Jharkhand,,Elected MP
Rajya Sabha,RS_MAMATA_THAKUR,147000000.0,West Bengal,,Elected MP
Rajya Sabha,RS_MAYA_CHINTAMAN_IVNATE,49000000.0,Maharashtra,,Elected MP
Rajya Sabha,RS_MAYA_NAROLIYA,147000000.0,Madhya Pradesh,,Elected MP
Rajya Sabha,RS_NIRMALA_SITHARAMAN,215972051.45,Karnataka,,Elected MP
Rajya Sabha,RS_P_T_USHA,196063957.11,Kerala,,Nominated MP
Rajya Sabha,RS_PHULO_DEVI_NETAM,49000000.0,Chhattisgarh,,Elected MP
Rajya Sabha,RS_RAJATHI,89248285.42,Tamil Nadu,,Elected MP
Rajya Sabha,RS_RANJEET_RANJAN,246780257.87,Chhattisgarh,,Elected MP
Rajya Sabha,RS_REKHA_SHARMA,98000000.0,Haryana,,Elected MP
Rajya Sabha,RS_RENUKA_CHOWDHURY,147000000.0,Telangana,,Elected MP
Rajya Sabha,RS_S_PHANGNON_KONYAK,206563957.11,Nagaland,,Elected MP
Rajya Sabha,RS_SADHNA_SINGH,147000000.0,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_SAGARIKA_GHOSE,147000000.0,West Bengal,,Elected MP
Rajya Sabha,RS_SANGEETA_YADAV,196063957.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_SEEMA_DWIVEDI,173830159.11,Uttar Pradesh,,Elected MP
Rajya Sabha,RS_SONIA_GANDHI,147000000.0,Rajasthan,,Elected MP
Rajya Sabha,RS_SUDHA_MURTY,147000000.0,Karnataka,,Nominated MP
Rajya Sabha,RS_SULATA_DEO,196084721.4,Odisha,,Elected MP
Rajya Sabha,RS_SUMITRA_BALMIK,196063957.11,Madhya Pradesh,,Elected MP
