work_id,anomaly_score,payment_anomaly_score,payment_anomaly_flag,payment_count,execution_anomaly_score,execution_anomaly_flag,consistency_review_flag,payment_exceeds_sanction_flag,execution_anomaly_reason,payment_data_available,financial_risk_0_100,payment_risk_0_100,execution_risk_0_100,combined_base_risk,final_risk_score,risk_level,investigation_priority
WS/MP18288/2026-2027/225202,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18288/2026-2027/225204,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18104/2026-2027/287702,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP200/2026-2027/277317,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18055/2026-2027/266026,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18334/2026-2027/287091,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP585/2026-2027/261126,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18097/2026-2027/188443,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18007/2026-2027/282270,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18334/2026-2027/287111,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP579/2026-2027/293268,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18334/2026-2027/287117,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18334/2026-2027/290423,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18007/2026-2027/267286,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18007/2026-2027/267287,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18007/2026-2027/267288,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18007/2026-2027/267289,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18007/2026-2027/267284,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18007/2026-2027/267285,0.4001955388956097,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.73151478816946,0.0,0,63.73151478816946,63.73151478816946,LOW,NORMAL
WS/MP18189/2026-2027/283516,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283515,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283514,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283512,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283511,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283509,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283507,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283506,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283505,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283518,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP524/2026-2027/293997,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283517,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283503,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283502,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283501,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283504,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283500,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283499,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283498,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270057,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283521,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283520,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18189/2026-2027/283522,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18054/2026-2027/276759,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270061,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270070,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270071,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270069,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270074,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270072,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270068,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270056,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP452/2026-2027/290422,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18372/2026-2027/270060,0.4001797933940578,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.571642685851316,0.0,0,63.571642685851316,63.571642685851316,LOW,NORMAL
WS/MP18234/2026-2027/261876,0.4000961791166794,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.479216626698644,0.0,0,63.479216626698644,63.479216626698644,LOW,NORMAL
WS/MP18234/2026-2027/262834,0.4000961791166794,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.479216626698644,0.0,0,63.479216626698644,63.479216626698644,LOW,NORMAL
WS/MP18234/2026-2027/263164,0.4000961791166794,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.479216626698644,0.0,0,63.479216626698644,63.479216626698644,LOW,NORMAL
WS/MP642/2026-2027/246071,0.400089551513251,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.46672661870504,0.0,0,63.46672661870504,63.46672661870504,LOW,NORMAL
WS/MP18415/2026-2027/269585,0.400089551513251,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.46672661870504,0.0,0,63.46672661870504,63.46672661870504,LOW,NORMAL
WS/MP18073/2026-2027/276244,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/279435,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/279459,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/277041,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP526/2026-2027/279041,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/287860,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/277225,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/276250,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/287854,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/283911,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/283909,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/283839,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/275748,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18042/2026-2027/260749,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP526/2026-2027/238911,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/275747,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/275746,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP526/2026-2027/258200,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/264289,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/275745,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/283862,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/283824,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/279440,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/277223,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/277232,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/283833,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/283834,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18397/2026-2027/215447,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP544/2026-2027/281032,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/277230,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/277227,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP18073/2026-2027/277220,0.4000464368768497,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.381794564348525,0.0,0,63.381794564348525,63.381794564348525,LOW,NORMAL
WS/MP761/2026-2027/192337,0.400039350137095,0.3298017257337577,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,63.29936051159073,20.137693631669535,0,41.718527071630135,41.718527071630135,LOW,NORMAL
WS/MP360/2026-2027/258294,0.3999830340872769,0.3287270703191977,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,63.294364508393286,16.135972461273663,0,39.71516848483348,39.71516848483348,LOW,NORMAL
WS/MP819/2026-2027/267361,0.3999563893366529,0.3575899544446521,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,63.28936850519584,56.970740103270224,0,60.13005430423303,60.13005430423303,LOW,NORMAL
WS/MP235/2026-2027/299125,0.3998171457870634,0.3629446128253246,0,3,0,0,0,0,No execution anomaly or consistency issue detected,1,63.2843725019984,59.79632816982215,0,61.540350335910276,61.540350335910276,LOW,NORMAL
WS/MP18073/2026-2027/279434,0.3997491530373961,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.27188249400479,0.0,0,63.27188249400479,63.27188249400479,LOW,NORMAL
WS/MP18073/2026-2027/279439,0.3997491530373961,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.27188249400479,0.0,0,63.27188249400479,63.27188249400479,LOW,NORMAL
WS/MP18096/2026-2027/220756,0.3997491530373961,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.27188249400479,0.0,0,63.27188249400479,63.27188249400479,LOW,NORMAL
WS/MP18397/2026-2027/273906,0.3997491530373961,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.27188249400479,0.0,0,63.27188249400479,63.27188249400479,LOW,NORMAL
WS/MP380/2026-2027/279736,0.3997462412767888,0.3746233239081174,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,63.25939248601119,65.53356282271945,0,64.39647765436531,64.39647765436531,LOW,NORMAL
WS/MP18215/2026-2027/270119,0.3997372465631397,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.254396482813746,0.0,0,63.254396482813746,63.254396482813746,LOW,NORMAL
WS/MP18395/2026-2027/212642,0.399696085764687,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.249400479616305,0.0,0,63.249400479616305,63.249400479616305,LOW,NORMAL
WS/MP526/2026-2027/278999,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18164/2026-2027/275313,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18055/2026-2027/176632,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP526/2026-2027/258199,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP623/2026-2027/166088,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP623/2026-2027/171130,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18440/2026-2027/294464,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18055/2026-2027/276459,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18018/2026-2027/293773,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/277043,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18055/2026-2027/266027,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/277046,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/277049,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18018/2026-2027/293772,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP526/2026-2027/279042,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/263430,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18055/2026-2027/176633,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP761/2026-2027/247380,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP761/2026-2027/192160,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP818/2026-2027/277416,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/277218,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/279441,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP526/2026-2027/282472,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP526/2026-2027/282473,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP761/2026-2027/192189,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP526/2026-2027/259204,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18055/2026-2027/266037,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18055/2026-2027/266039,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/279433,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/277219,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/275743,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18229/2026-2027/279619,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP761/2026-2027/192659,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP761/2026-2027/192585,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP761/2026-2027/192664,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18055/2026-2027/266036,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
WS/MP18073/2026-2027/277226,0.3996890950745576,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,63.11450839328538,0.0,0,63.11450839328538,63.11450839328538,LOW,NORMAL
